#,time,well_pump,new_fridge,water_heater,old_fridge
1947,02/12/2021 09:20:36 PM,0.073,0.635,0.122,0.073
1948,02/12/2021 09:21:36 PM,0.073,0.635,0.098,0.049
1949,02/12/2021 09:22:36 PM,0.073,0.635,0.122,0.049
1950,02/12/2021 09:23:36 PM,0.073,0.684,0.098,0.049
1951,02/12/2021 09:24:36 PM,0.073,0.659,0.122,0.073
1952,02/12/2021 09:25:36 PM,0.073,0.659,0.098,0.049
1953,02/12/2021 09:26:36 PM,0.061,0.659,0.122,0.049
1954,02/12/2021 09:27:36 PM,0.073,0.672,0.098,0.049
1955,02/12/2021 09:28:36 PM,0.061,0.659,0.122,0.073
1956,02/12/2021 09:29:36 PM,0.073,0.659,0.098,0.073
1957,02/12/2021 09:30:36 PM,0.073,0.647,0.122,0.049
1958,02/12/2021 09:31:36 PM,0.073,0.549,0.098,0.073
1959,02/12/2021 09:32:36 PM,0.073,0.549,0.098,0.757
1960,02/12/2021 09:33:36 PM,0.085,0.537,0.122,0.733
1961,02/12/2021 09:34:36 PM,0.073,0.537,0.122,0.733
1962,02/12/2021 09:35:36 PM,0.085,0.537,0.122,0.733
1963,02/12/2021 09:36:36 PM,0.085,0.537,0.122,0.733
1964,02/12/2021 09:37:36 PM,0.073,0.537,0.122,0.708
1965,02/12/2021 09:38:36 PM,0.073,0.537,0.098,0.708
1966,02/12/2021 09:39:36 PM,0.073,0.537,0.122,0.733
1967,02/12/2021 09:40:36 PM,0.073,0.537,0.122,0.733
1968,02/12/2021 09:41:36 PM,0.085,0.537,0.098,0.708
1969,02/12/2021 09:42:36 PM,0.073,0.537,0.122,0.733
1970,02/12/2021 09:43:36 PM,0.073,0.537,0.098,0.733
1971,02/12/2021 09:44:36 PM,0.073,0.537,0.122,0.708
1972,02/12/2021 09:45:36 PM,0.073,0.537,0.098,0.708
1973,02/12/2021 09:46:36 PM,0.073,0.537,0.098,0.708
1974,02/12/2021 09:47:36 PM,0.073,0.537,0.122,0.708
1975,02/12/2021 09:48:36 PM,0.073,0.647,0.098,0.708
1976,02/12/2021 09:49:36 PM,0.085,0.647,0.098,0.708
1977,02/12/2021 09:50:36 PM,0.073,0.647,0.098,0.684
1978,02/12/2021 09:51:36 PM,0.073,0.598,0.098,0.733
1979,02/12/2021 09:52:36 PM,0.073,0.647,0.122,0.708
1980,02/12/2021 09:53:36 PM,0.073,0.635,0.098,0.708
1981,02/12/2021 09:54:36 PM,0.085,0.635,0.098,0.708
1982,02/12/2021 09:55:36 PM,0.073,0.647,0.122,0.708
1983,02/12/2021 09:56:36 PM,0.061,0.647,0.122,0.684
1984,02/12/2021 09:57:36 PM,0.073,0.635,0.098,0.708
1985,02/12/2021 09:58:36 PM,0.073,0.647,0.122,0.708
1986,02/12/2021 09:59:36 PM,0.073,0.635,0.122,0.684
1987,02/12/2021 10:00:36 PM,0.073,0.647,0.098,0.708
1988,02/12/2021 10:01:36 PM,0.073,0.647,0.098,0.708
1989,02/12/2021 10:02:36 PM,0.085,0.537,0.122,0.708
1990,02/12/2021 10:03:36 PM,0.061,0.537,0.122,0.684
1991,02/12/2021 10:04:36 PM,0.073,0.525,0.122,0.684
1992,02/12/2021 10:05:36 PM,0.085,0.537,0.098,0.684
1993,02/12/2021 10:06:36 PM,0.073,0.537,0.098,0.684
1994,02/12/2021 10:07:36 PM,0.073,0.525,0.098,0.684
1995,02/12/2021 10:08:36 PM,0.073,0.537,0.098,0.708
1996,02/12/2021 10:09:36 PM,0.073,0.525,0.122,0.684
1997,02/12/2021 10:10:36 PM,0.073,0.525,0.098,0.684
1998,02/12/2021 10:11:36 PM,0.073,1.355,0.098,0.708
1999,02/12/2021 10:12:36 PM,0.073,1.343,0.122,0.708
2000,02/12/2021 10:13:36 PM,0.073,1.343,0.122,0.708
2001,02/12/2021 10:14:36 PM,0.073,1.343,0.098,0.684
2002,02/12/2021 10:15:36 PM,0.073,1.343,0.122,0.684
2003,02/12/2021 10:16:36 PM,0.073,1.331,0.122,0.708
2004,02/12/2021 10:17:36 PM,0.073,1.343,0.098,0.684
2005,02/12/2021 10:18:36 PM,0.061,1.331,0.122,0.708
2006,02/12/2021 10:19:36 PM,0.085,1.331,0.122,0.684
2007,02/12/2021 10:20:36 PM,0.073,1.343,0.122,0.684
2008,02/12/2021 10:21:36 PM,0.073,1.343,0.122,0.684
2009,02/12/2021 10:22:36 PM,0.073,1.331,0.098,0.684
2010,02/12/2021 10:23:36 PM,0.073,1.343,0.098,0.684
2011,02/12/2021 10:24:36 PM,0.073,1.331,0.098,0.708
2012,02/12/2021 10:25:36 PM,0.073,1.343,0.122,0.684
2013,02/12/2021 10:26:36 PM,0.061,1.331,18.193,0.757
2014,02/12/2021 10:27:36 PM,0.073,1.331,18.193,0.757
2015,02/12/2021 10:28:36 PM,0.061,1.319,18.193,0.757
2016,02/12/2021 10:29:36 PM,0.073,1.319,18.217,0.757
2017,02/12/2021 10:30:36 PM,0.073,1.331,18.217,0.757
2018,02/12/2021 10:31:36 PM,0.061,1.331,18.242,0.757
2019,02/12/2021 10:32:36 PM,0.073,1.331,18.242,0.757
2020,02/12/2021 10:33:36 PM,0.061,2.491,18.266,0.757
2021,02/12/2021 10:34:36 PM,0.073,2.503,18.242,0.757
2022,02/12/2021 10:35:36 PM,0.073,2.503,18.217,0.757
2023,02/12/2021 10:36:36 PM,0.073,1.355,18.242,0.757
2024,02/12/2021 10:37:36 PM,0.061,1.319,18.266,0.757
2025,02/12/2021 10:38:36 PM,0.073,1.331,18.242,0.733
2026,02/12/2021 10:39:36 PM,0.073,1.319,18.291,0.757
2027,02/12/2021 10:40:36 PM,0.073,0.049,0.122,0.659
2028,02/12/2021 10:41:36 PM,0.085,0.061,0.122,0.684
2029,02/12/2021 10:42:36 PM,0.073,0.049,0.122,0.684
2030,02/12/2021 10:43:36 PM,0.061,0.049,0.122,0.684
2031,02/12/2021 10:44:36 PM,0.073,0.049,0.122,0.684
2032,02/12/2021 10:45:36 PM,0.061,0.061,0.122,0.684
2033,02/12/2021 10:46:36 PM,0.085,0.061,0.098,0.684
2034,02/12/2021 10:47:36 PM,0.073,0.061,0.122,0.684
2035,02/12/2021 10:48:36 PM,0.073,0.061,0.098,0.659
2036,02/12/2021 10:49:36 PM,0.061,0.049,0.122,0.659
2037,02/12/2021 10:50:36 PM,0.098,0.049,0.122,0.659
2038,02/12/2021 10:51:36 PM,0.061,0.049,0.098,0.684
2039,02/12/2021 10:52:36 PM,0.073,0.049,0.122,0.684
2040,02/12/2021 10:53:36 PM,0.073,0.488,0.122,0.684
2041,02/12/2021 10:54:36 PM,0.073,0.611,0.122,0.684
2042,02/12/2021 10:55:36 PM,0.061,0.635,0.122,0.659
2043,02/12/2021 10:56:36 PM,0.073,0.635,0.122,0.684
2044,02/12/2021 10:57:36 PM,0.073,0.672,0.098,0.684
2045,02/12/2021 10:58:36 PM,0.073,0.696,0.122,0.684
2046,02/12/2021 10:59:36 PM,0.085,0.684,0.098,0.684
2047,02/12/2021 11:00:36 PM,0.073,0.684,0.122,0.684
2048,02/12/2021 11:01:36 PM,0.073,0.672,0.098,0.659
2049,02/12/2021 11:02:36 PM,0.073,0.672,0.098,0.684
2050,02/12/2021 11:03:36 PM,0.061,1.099,0.122,0.684
2051,02/12/2021 11:04:36 PM,0.085,1.062,0.122,0.684
2052,02/12/2021 11:05:36 PM,0.073,0.684,0.098,0.684
2053,02/12/2021 11:06:36 PM,0.085,0.672,0.122,0.684
2054,02/12/2021 11:07:36 PM,0.073,0.672,0.098,0.659
2055,02/12/2021 11:08:36 PM,0.061,0.672,0.122,0.684
2056,02/12/2021 11:09:36 PM,0.073,0.672,0.122,0.659
2057,02/12/2021 11:10:36 PM,0.073,0.672,0.098,0.659
2058,02/12/2021 11:11:36 PM,0.073,0.672,0.098,0.659
2059,02/12/2021 11:12:36 PM,0.073,0.684,0.098,0.684
2060,02/12/2021 11:13:36 PM,0.073,0.672,0.122,0.684
2061,02/12/2021 11:14:36 PM,0.061,0.672,0.122,0.684
2062,02/12/2021 11:15:36 PM,0.073,0.672,0.122,0.659
2063,02/12/2021 11:16:36 PM,0.085,0.672,0.122,0.684
2064,02/12/2021 11:17:36 PM,0.073,0.672,0.098,0.659
2065,02/12/2021 11:18:36 PM,0.073,0.781,0.098,0.659
2066,02/12/2021 11:19:36 PM,0.073,0.781,0.098,0.659
2067,02/12/2021 11:20:36 PM,0.073,0.781,0.098,0.659
2068,02/12/2021 11:21:36 PM,0.073,0.781,0.098,0.684
2069,02/12/2021 11:22:36 PM,0.061,0.781,0.122,0.659
2070,02/12/2021 11:23:36 PM,0.061,0.781,0.098,0.659
2071,02/12/2021 11:24:36 PM,0.085,0.769,0.122,0.659
2072,02/12/2021 11:25:36 PM,0.073,0.769,0.098,0.659
2073,02/12/2021 11:26:36 PM,0.085,0.781,0.122,0.073
2074,02/12/2021 11:27:36 PM,0.061,0.781,0.122,0.073
2075,02/12/2021 11:28:36 PM,0.073,0.781,0.098,0.049
2076,02/12/2021 11:29:36 PM,0.073,0.769,0.098,0.073
2077,02/12/2021 11:30:36 PM,6.642,0.781,0.098,0.049
2078,02/12/2021 11:31:36 PM,0.073,0.769,0.098,0.049
2079,02/12/2021 11:32:36 PM,0.085,0.769,0.122,0.073
2080,02/12/2021 11:33:36 PM,0.061,0.769,0.122,0.049
2081,02/12/2021 11:34:36 PM,0.073,0.769,0.098,0.073
2082,02/12/2021 11:35:36 PM,0.061,0.769,0.122,0.049
2083,02/12/2021 11:36:36 PM,0.061,0.769,0.098,0.049
2084,02/12/2021 11:37:36 PM,0.073,0.769,0.122,0.073
2085,02/12/2021 11:38:36 PM,0.085,0.757,0.122,0.073
2086,02/12/2021 11:39:36 PM,0.073,0.769,0.122,0.049
2087,02/12/2021 11:40:36 PM,0.061,0.769,0.098,0.049
2088,02/12/2021 11:41:36 PM,0.073,0.769,0.122,0.049
2089,02/12/2021 11:42:36 PM,0.073,0.769,0.122,0.073
2090,02/12/2021 11:43:36 PM,0.073,0.757,0.122,0.073
2091,02/12/2021 11:44:36 PM,0.073,0.769,0.122,0.073
2092,02/12/2021 11:45:36 PM,0.085,0.745,0.122,0.049
2093,02/12/2021 11:46:36 PM,0.073,0.720,0.122,0.073
2094,02/12/2021 11:47:36 PM,0.073,0.708,0.122,0.073
2095,02/12/2021 11:48:36 PM,0.085,0.708,0.098,0.049
2096,02/12/2021 11:49:36 PM,0.073,0.696,0.122,0.073
2097,02/12/2021 11:50:36 PM,0.061,0.696,0.122,0.073
2098,02/12/2021 11:51:36 PM,0.061,0.696,0.098,0.049
2099,02/12/2021 11:52:36 PM,0.073,0.684,0.098,0.049
2100,02/12/2021 11:53:36 PM,0.073,0.684,0.122,0.073
2101,02/12/2021 11:54:36 PM,0.073,0.684,0.122,0.073
2102,02/12/2021 11:55:36 PM,0.073,0.684,0.122,0.073
2103,02/12/2021 11:56:36 PM,0.073,0.684,0.122,0.049
2104,02/12/2021 11:57:36 PM,0.085,0.684,0.122,0.049
2105,02/12/2021 11:58:36 PM,0.073,0.672,0.098,0.073
2106,02/12/2021 11:59:36 PM,0.073,0.684,0.122,0.073
2107,02/13/2021 12:00:36 AM,0.085,0.684,0.122,0.073
2108,02/13/2021 12:01:36 AM,0.085,0.672,0.098,0.073
2109,02/13/2021 12:02:36 AM,0.073,0.672,0.122,0.049
2110,02/13/2021 12:03:36 AM,0.073,0.672,0.122,0.073
2111,02/13/2021 12:04:36 AM,0.073,0.672,0.098,0.073
2112,02/13/2021 12:05:36 AM,0.073,0.659,0.122,0.073
2113,02/13/2021 12:06:36 AM,0.061,0.672,0.098,0.049
2114,02/13/2021 12:07:36 AM,0.073,0.672,0.122,0.073
2115,02/13/2021 12:08:36 AM,0.073,0.672,0.098,0.049
2116,02/13/2021 12:09:36 AM,0.073,0.672,0.122,0.049
2117,02/13/2021 12:10:36 AM,0.085,0.672,18.339,0.098
2118,02/13/2021 12:11:36 AM,0.085,0.672,18.462,0.122
2119,02/13/2021 12:12:36 AM,0.085,0.659,18.413,0.122
2120,02/13/2021 12:13:36 AM,0.073,0.659,18.388,0.098
2121,02/13/2021 12:14:36 AM,0.061,0.659,18.437,0.098
2122,02/13/2021 12:15:36 AM,0.061,0.659,18.437,0.098
2123,02/13/2021 12:16:36 AM,0.073,0.659,18.437,0.098
2124,02/13/2021 12:17:36 AM,0.073,0.672,18.462,0.098
2125,02/13/2021 12:18:36 AM,0.061,0.659,18.437,0.098
2126,02/13/2021 12:19:36 AM,0.073,0.659,18.462,0.098
2127,02/13/2021 12:20:36 AM,0.061,0.659,18.437,0.098
2128,02/13/2021 12:21:36 AM,0.061,1.856,18.486,0.098
2129,02/13/2021 12:22:36 AM,0.073,1.893,18.510,0.098
2130,02/13/2021 12:23:36 AM,0.061,1.306,18.486,0.098
2131,02/13/2021 12:24:36 AM,0.073,0.672,18.510,0.098
2132,02/13/2021 12:25:36 AM,0.073,0.659,18.486,0.098
2133,02/13/2021 12:26:36 AM,0.073,0.659,0.147,0.049
2134,02/13/2021 12:27:36 AM,0.073,0.659,0.122,0.073
2135,02/13/2021 12:28:36 AM,0.073,0.659,0.122,0.049
2136,02/13/2021 12:29:36 AM,0.061,0.659,0.122,0.049
2137,02/13/2021 12:30:36 AM,0.073,0.659,0.122,0.049
2138,02/13/2021 12:31:36 AM,0.073,0.647,0.098,0.049
2139,02/13/2021 12:32:36 AM,0.073,0.659,0.122,0.049
2140,02/13/2021 12:33:36 AM,0.073,0.659,0.147,0.049
2141,02/13/2021 12:34:36 AM,0.073,0.659,0.098,0.049
2142,02/13/2021 12:35:36 AM,0.073,0.659,0.122,0.073
2143,02/13/2021 12:36:36 AM,0.073,0.659,0.122,0.049
2144,02/13/2021 12:37:36 AM,0.073,0.659,0.122,0.049
2145,02/13/2021 12:38:36 AM,0.073,0.659,0.122,0.049
2146,02/13/2021 12:39:36 AM,0.085,0.647,0.122,0.049
2147,02/13/2021 12:40:36 AM,0.073,0.659,0.098,0.049
2148,02/13/2021 12:41:36 AM,0.073,0.659,0.122,0.073
2149,02/13/2021 12:42:36 AM,0.073,0.647,0.122,0.049
2150,02/13/2021 12:43:36 AM,0.073,0.659,0.122,0.073
2151,02/13/2021 12:44:36 AM,0.061,0.659,0.122,0.049
2152,02/13/2021 12:45:36 AM,0.061,0.659,0.122,0.049
2153,02/13/2021 12:46:36 AM,0.073,0.647,0.122,0.049
2154,02/13/2021 12:47:36 AM,0.073,0.659,0.098,0.049
2155,02/13/2021 12:48:36 AM,0.061,0.659,0.122,0.049
2156,02/13/2021 12:49:36 AM,0.073,0.659,0.122,0.073
2157,02/13/2021 12:50:36 AM,0.073,0.659,0.098,0.049
2158,02/13/2021 12:51:36 AM,0.061,0.659,0.098,0.049
2159,02/13/2021 12:52:36 AM,0.073,0.659,0.122,0.073
2160,02/13/2021 12:53:36 AM,0.073,0.647,0.098,0.049
2161,02/13/2021 12:54:36 AM,0.073,0.647,0.122,0.049
2162,02/13/2021 12:55:36 AM,0.073,0.647,0.098,0.049
2163,02/13/2021 12:56:36 AM,0.073,0.647,0.098,0.049
2164,02/13/2021 12:57:36 AM,0.061,0.647,0.122,0.049
2165,02/13/2021 12:58:36 AM,0.073,0.647,0.122,0.049
2166,02/13/2021 12:59:36 AM,0.061,0.647,0.098,0.049
2167,02/13/2021 01:00:36 AM,0.073,0.647,0.098,0.049
2168,02/13/2021 01:01:36 AM,0.061,0.647,0.098,0.049
2169,02/13/2021 01:02:36 AM,0.061,0.647,0.122,0.073
2170,02/13/2021 01:03:36 AM,0.073,0.647,0.122,0.049
2171,02/13/2021 01:04:36 AM,0.073,0.647,0.122,0.073
2172,02/13/2021 01:05:36 AM,0.061,0.647,0.122,0.073
2173,02/13/2021 01:06:36 AM,0.085,0.647,0.098,0.049
2174,02/13/2021 01:07:36 AM,0.061,0.647,0.122,0.049
2175,02/13/2021 01:08:36 AM,0.073,0.647,0.098,0.049
2176,02/13/2021 01:09:36 AM,0.085,0.659,0.098,0.073
2177,02/13/2021 01:10:36 AM,0.061,0.647,0.122,0.073
2178,02/13/2021 01:11:36 AM,0.085,0.647,0.122,0.073
2179,02/13/2021 01:12:36 AM,0.085,0.647,0.098,0.049
2180,02/13/2021 01:13:36 AM,0.073,0.647,0.122,0.073
2181,02/13/2021 01:14:36 AM,0.073,0.635,0.098,0.049
2182,02/13/2021 01:15:36 AM,0.073,0.647,0.122,0.073
2183,02/13/2021 01:16:36 AM,0.073,0.647,0.098,0.049
2184,02/13/2021 01:17:36 AM,0.073,0.647,0.122,0.049
2185,02/13/2021 01:18:36 AM,0.073,0.647,0.098,0.049
2186,02/13/2021 01:19:36 AM,0.073,0.647,0.122,0.073
2187,02/13/2021 01:20:36 AM,0.073,0.647,0.122,0.049
2188,02/13/2021 01:21:36 AM,0.085,0.647,0.122,0.073
2189,02/13/2021 01:22:36 AM,0.061,0.647,0.098,0.049
2190,02/13/2021 01:23:36 AM,0.073,0.647,0.098,0.049
2191,02/13/2021 01:24:36 AM,0.073,0.647,0.098,0.049
2192,02/13/2021 01:25:36 AM,0.073,0.647,0.122,0.073
2193,02/13/2021 01:26:36 AM,0.073,0.647,0.098,0.049
2194,02/13/2021 01:27:36 AM,0.073,0.647,0.098,0.049
2195,02/13/2021 01:28:36 AM,0.073,0.647,0.122,0.073
2196,02/13/2021 01:29:36 AM,0.073,0.647,0.122,0.073
2197,02/13/2021 01:30:36 AM,0.073,0.647,0.098,0.049
2198,02/13/2021 01:31:36 AM,0.085,0.647,0.098,0.073
2199,02/13/2021 01:32:36 AM,0.073,0.635,0.098,0.049
2200,02/13/2021 01:33:36 AM,0.073,0.647,0.098,0.073
2201,02/13/2021 01:34:36 AM,0.085,0.635,0.098,0.049
2202,02/13/2021 01:35:36 AM,0.085,0.647,0.098,0.073
2203,02/13/2021 01:36:36 AM,0.073,0.647,0.098,0.049
2204,02/13/2021 01:37:36 AM,0.085,0.635,0.098,0.049
2205,02/13/2021 01:38:36 AM,0.073,0.647,0.098,0.049
2206,02/13/2021 01:39:36 AM,0.073,0.647,0.122,0.073
2207,02/13/2021 01:40:36 AM,0.073,0.647,0.122,0.073
2208,02/13/2021 01:41:36 AM,0.073,0.647,0.098,0.073
2209,02/13/2021 01:42:36 AM,0.061,0.635,0.098,0.049
2210,02/13/2021 01:43:36 AM,0.061,0.647,0.122,0.073
2211,02/13/2021 01:44:36 AM,0.061,0.647,0.122,0.049
2212,02/13/2021 01:45:36 AM,0.073,1.856,0.122,0.049
2213,02/13/2021 01:46:36 AM,0.061,1.893,0.122,0.049
2214,02/13/2021 01:47:36 AM,0.073,1.868,18.559,0.098
2215,02/13/2021 01:48:36 AM,0.073,0.537,18.559,0.098
2216,02/13/2021 01:49:36 AM,0.073,0.928,18.559,0.098
2217,02/13/2021 01:50:36 AM,0.073,0.525,18.510,0.098
2218,02/13/2021 01:51:36 AM,0.061,0.525,18.559,0.098
2219,02/13/2021 01:52:36 AM,0.073,0.525,18.559,0.098
2220,02/13/2021 01:53:36 AM,0.073,0.525,18.535,0.098
2221,02/13/2021 01:54:36 AM,0.061,0.525,18.559,0.098
2222,02/13/2021 01:55:36 AM,0.073,0.525,18.584,0.098
2223,02/13/2021 01:56:36 AM,0.073,0.525,18.559,0.073
2224,02/13/2021 01:57:36 AM,0.061,0.525,18.584,0.098
2225,02/13/2021 01:58:36 AM,0.073,0.525,18.584,0.073
2226,02/13/2021 01:59:36 AM,0.073,0.525,18.584,0.098
2227,02/13/2021 02:00:36 AM,0.073,0.525,0.122,0.049
2228,02/13/2021 02:01:36 AM,0.073,0.525,0.122,0.049
2229,02/13/2021 02:02:36 AM,0.073,0.525,0.098,0.049
2230,02/13/2021 02:03:36 AM,0.085,0.525,0.098,0.049
2231,02/13/2021 02:04:36 AM,0.061,0.525,0.122,0.049
2232,02/13/2021 02:05:36 AM,0.061,0.525,0.122,0.049
2233,02/13/2021 02:06:36 AM,0.073,0.525,0.122,0.049
2234,02/13/2021 02:07:36 AM,0.073,0.525,0.122,0.073
2235,02/13/2021 02:08:36 AM,0.073,0.525,0.098,0.049
2236,02/13/2021 02:09:36 AM,0.061,0.525,0.122,0.073
2237,02/13/2021 02:10:36 AM,0.073,0.525,0.098,0.049
2238,02/13/2021 02:11:36 AM,0.073,0.525,0.122,0.049
2239,02/13/2021 02:12:36 AM,0.073,0.513,0.122,0.049
2240,02/13/2021 02:13:36 AM,0.061,0.525,0.122,0.049
2241,02/13/2021 02:14:36 AM,0.061,0.525,0.098,0.049
2242,02/13/2021 02:15:36 AM,0.073,0.525,0.098,0.049
2243,02/13/2021 02:16:36 AM,0.073,0.525,0.098,0.049
2244,02/13/2021 02:17:36 AM,0.073,0.525,0.122,0.073
2245,02/13/2021 02:18:36 AM,0.073,0.635,0.122,0.049
2246,02/13/2021 02:19:36 AM,0.073,0.635,0.122,0.049
2247,02/13/2021 02:20:36 AM,0.061,0.635,0.098,0.049
2248,02/13/2021 02:21:36 AM,0.061,0.635,0.098,0.049
2249,02/13/2021 02:22:36 AM,0.073,0.635,0.122,0.049
2250,02/13/2021 02:23:36 AM,0.061,0.635,0.122,0.830
2251,02/13/2021 02:24:36 AM,0.073,0.635,0.122,0.733
2252,02/13/2021 02:25:36 AM,0.073,0.635,0.122,0.708
2253,02/13/2021 02:26:36 AM,0.073,0.635,0.122,0.708
2254,02/13/2021 02:27:36 AM,0.061,0.635,0.122,0.684
2255,02/13/2021 02:28:36 AM,0.073,0.635,0.098,0.708
2256,02/13/2021 02:29:36 AM,0.073,0.635,0.122,0.708
2257,02/13/2021 02:30:36 AM,0.073,0.635,0.122,0.708
2258,02/13/2021 02:31:36 AM,0.061,0.635,0.122,0.684
2259,02/13/2021 02:32:36 AM,0.073,0.635,0.122,0.708
2260,02/13/2021 02:33:36 AM,0.073,0.635,0.098,0.708
2261,02/13/2021 02:34:36 AM,0.085,0.635,0.098,0.684
2262,02/13/2021 02:35:36 AM,0.061,0.635,0.098,0.708
2263,02/13/2021 02:36:36 AM,0.073,0.635,0.122,0.684
2264,02/13/2021 02:37:36 AM,0.073,0.635,0.122,0.684
2265,02/13/2021 02:38:36 AM,0.061,0.635,0.122,0.708
2266,02/13/2021 02:39:36 AM,0.073,0.635,0.098,0.708
2267,02/13/2021 02:40:36 AM,0.073,0.635,0.122,0.684
2268,02/13/2021 02:41:36 AM,0.073,0.635,0.122,0.684
2269,02/13/2021 02:42:36 AM,0.085,0.635,0.098,0.684
2270,02/13/2021 02:43:36 AM,0.061,0.635,0.122,0.684
2271,02/13/2021 02:44:36 AM,0.085,0.635,0.098,0.684
2272,02/13/2021 02:45:36 AM,0.073,0.635,0.098,0.684
2273,02/13/2021 02:46:36 AM,0.085,0.635,0.098,0.659
2274,02/13/2021 02:47:36 AM,0.073,0.635,0.122,0.684
2275,02/13/2021 02:48:36 AM,0.073,0.635,0.122,0.684
2276,02/13/2021 02:49:36 AM,0.061,0.635,0.122,0.684
2277,02/13/2021 02:50:36 AM,0.073,0.635,0.122,0.684
2278,02/13/2021 02:51:36 AM,0.073,0.635,0.122,0.684
2279,02/13/2021 02:52:36 AM,0.061,0.635,0.122,0.684
2280,02/13/2021 02:53:36 AM,0.073,0.635,0.122,0.684
2281,02/13/2021 02:54:36 AM,0.073,0.635,0.098,0.684
2282,02/13/2021 02:55:36 AM,0.073,0.635,0.122,0.684
2283,02/13/2021 02:56:36 AM,0.061,0.635,0.122,0.684
2284,02/13/2021 02:57:36 AM,0.073,0.635,0.122,0.684
2285,02/13/2021 02:58:36 AM,0.073,0.635,0.122,0.659
2286,02/13/2021 02:59:36 AM,0.073,0.635,0.122,0.684
2287,02/13/2021 03:00:36 AM,0.073,0.635,0.122,0.659
2288,02/13/2021 03:01:36 AM,0.073,0.623,0.098,0.684
2289,02/13/2021 03:02:36 AM,0.073,1.856,0.098,0.659
2290,02/13/2021 03:03:36 AM,0.073,1.893,0.122,0.659
2291,02/13/2021 03:04:36 AM,0.073,0.647,0.122,0.659
2292,02/13/2021 03:05:36 AM,0.073,0.647,0.098,0.684
2293,02/13/2021 03:06:36 AM,0.073,0.635,0.098,0.659
2294,02/13/2021 03:07:36 AM,0.073,0.635,0.122,0.659
2295,02/13/2021 03:08:36 AM,0.085,0.635,0.122,0.684
2296,02/13/2021 03:09:36 AM,0.073,0.635,0.122,0.684
2297,02/13/2021 03:10:36 AM,0.073,0.623,0.122,0.684
2298,02/13/2021 03:11:36 AM,0.073,0.635,0.098,0.659
2299,02/13/2021 03:12:36 AM,0.073,0.635,0.122,0.684
2300,02/13/2021 03:13:36 AM,0.061,0.635,0.098,0.659
2301,02/13/2021 03:14:36 AM,0.061,0.635,0.122,0.659
2302,02/13/2021 03:15:36 AM,0.073,0.635,0.098,0.659
2303,02/13/2021 03:16:36 AM,0.073,0.635,0.098,0.659
2304,02/13/2021 03:17:36 AM,0.073,0.635,0.098,0.684
2305,02/13/2021 03:18:36 AM,0.073,0.635,0.122,0.684
2306,02/13/2021 03:19:36 AM,0.073,0.635,0.122,0.684
2307,02/13/2021 03:20:36 AM,0.073,0.635,0.098,0.659
2308,02/13/2021 03:21:36 AM,0.085,0.635,0.098,0.659
2309,02/13/2021 03:22:36 AM,0.073,0.635,0.098,0.659
2310,02/13/2021 03:23:36 AM,0.073,0.635,0.122,0.659
2311,02/13/2021 03:24:36 AM,0.073,0.635,0.122,0.659
2312,02/13/2021 03:25:36 AM,0.073,0.635,0.098,0.659
2313,02/13/2021 03:26:36 AM,0.073,0.635,0.098,0.659
2314,02/13/2021 03:27:36 AM,0.073,0.635,0.098,0.659
2315,02/13/2021 03:28:36 AM,0.073,0.635,0.122,0.659
2316,02/13/2021 03:29:36 AM,0.085,0.635,0.098,0.659
2317,02/13/2021 03:30:36 AM,0.073,0.635,0.122,0.659
2318,02/13/2021 03:31:36 AM,0.085,0.635,0.122,0.659
2319,02/13/2021 03:32:36 AM,0.085,0.635,0.098,0.659
2320,02/13/2021 03:33:36 AM,0.073,0.635,0.122,0.659
2321,02/13/2021 03:34:36 AM,0.085,0.635,0.122,0.659
2322,02/13/2021 03:35:36 AM,0.073,0.635,0.122,0.659
2323,02/13/2021 03:36:36 AM,0.073,0.635,0.098,0.659
2324,02/13/2021 03:37:36 AM,0.073,0.635,0.122,0.659
2325,02/13/2021 03:38:36 AM,0.061,0.623,0.098,0.659
2326,02/13/2021 03:39:36 AM,0.073,0.635,0.122,0.659
2327,02/13/2021 03:40:36 AM,0.085,0.635,0.098,0.659
2328,02/13/2021 03:41:36 AM,0.073,0.635,0.122,0.659
2329,02/13/2021 03:42:36 AM,0.073,0.635,0.122,0.659
2330,02/13/2021 03:43:36 AM,0.085,0.635,0.122,0.659
2331,02/13/2021 03:44:36 AM,0.073,0.635,0.122,0.659
2332,02/13/2021 03:45:36 AM,0.073,0.635,0.122,0.659
2333,02/13/2021 03:46:36 AM,0.073,0.635,0.122,0.659
2334,02/13/2021 03:47:36 AM,0.073,0.635,0.098,0.659
2335,02/13/2021 03:48:36 AM,0.073,0.635,0.122,0.659
2336,02/13/2021 03:49:36 AM,0.073,0.635,0.122,0.659
2337,02/13/2021 03:50:36 AM,0.085,0.623,0.098,0.659
2338,02/13/2021 03:51:36 AM,0.085,0.623,0.098,0.659
2339,02/13/2021 03:52:36 AM,0.085,0.623,0.098,0.659
2340,02/13/2021 03:53:36 AM,0.073,0.623,18.559,0.733
2341,02/13/2021 03:54:36 AM,0.061,0.635,18.584,0.733
2342,02/13/2021 03:55:36 AM,0.061,0.635,18.559,0.733
2343,02/13/2021 03:56:36 AM,0.073,0.623,18.584,0.733
2344,02/13/2021 03:57:36 AM,0.073,0.623,18.584,0.733
2345,02/13/2021 03:58:36 AM,0.073,0.623,18.584,0.733
